"month","year","dx_name","num_dx_records","num_dx_patients","tot_num_dx_records","tot_num_dx_patients"
2,2017,"ROP, stage 4",31,29,8302002,2551113
2,2017,"ROP, stage 5",28,23,8302002,2551113
2,2017,"ROP, stage unspec",1223,1039,8302002,2551113
2,2017,"RPE detachment, hemorrhagic",1361,1204,8302002,2551113
2,2017,"RPE detachment, serous",12136,10678,8302002,2551113
2,2017,"RVO, unspec",657,540,8302002,2551113
2,2017,TRAO,530,454,8302002,2551113
2,2017,abducent nerve palsy,3459,3050,8302002,2551113
2,2017,abnormal innervation syndrome,26,23,8302002,2551113
2,2017,accommodation disorders,1031,982,8302002,2551113
2,2017,acute postop pain NEC,105,80,8302002,2551113
2,2017,"amblyopia, deprivation",1396,1266,8302002,2551113
2,2017,"amblyopia, refractive",16788,15713,8302002,2551113
2,2017,"amblyopia, strabismic",8204,7550,8302002,2551113
2,2017,"amblyopia, suspect",1955,1846,8302002,2551113
2,2017,"amblyopia, unspec",20351,18377,8302002,2551113
2,2017,angoid streaks of macula,584,548,8302002,2551113
2,2017,anisometropia/aniseikonia,5478,5044,8302002,2551113
2,2017,anterior synechiae (iris),1091,833,8302002,2551113
2,2017,"anterior uveitis - acute, other/unspec",4982,3961,8302002,2551113
2,2017,"anterior uveitis - acute, primary",11197,8068,8302002,2551113
2,2017,"anterior uveitis - acute, recurrent",6113,4716,8302002,2551113
2,2017,anterior uveitis - chronic,7190,5723,8302002,2551113
2,2017,anterior uveitis - other,12728,10030,8302002,2551113
2,2017,aphakia,11178,8880,8302002,2551113
2,2017,aphakic bullous k post-cataract surg,76,52,8302002,2551113
2,2017,astigmatism,233153,204813,8302002,2551113
2,2017,"background retinopathy, unspec",765,703,8302002,2551113
2,2017,benign neoplasm - choroid,49822,43675,8302002,2551113
2,2017,benign neoplasm - ciliary body,2313,1831,8302002,2551113
2,2017,benign neoplasm - conjunctiva,2188,1792,8302002,2551113
2,2017,benign neoplasm - cornea,126,113,8302002,2551113
2,2017,benign neoplasm - eyelid,15267,12133,8302002,2551113
2,2017,benign neoplasm - lacrimal,61,51,8302002,2551113
2,2017,benign neoplasm - orbit,804,555,8302002,2551113
2,2017,benign neoplasm - retina,839,731,8302002,2551113
2,2017,benign neoplasm - unspec,1402,1108,8302002,2551113
2,2017,blebitis,351,201,8302002,2551113
2,2017,blepharitis,265592,111070,8302002,2551113
2,2017,blepharochalasis,11730,5441,8302002,2551113
2,2017,blepharophimosis,239,120,8302002,2551113
2,2017,blepharospasm                    ,3898,3602,8302002,2551113
2,2017,"burn, corneal/conjunctival sac",392,240,8302002,2551113
2,2017,"burn, eyelid/periocular",36,28,8302002,2551113
2,2017,"burn, other/unspec",78,57,8302002,2551113
2,2017,carcinoma in situ - eye,86,70,8302002,2551113
2,2017,carcinoma in situ - eyelid,69,59,8302002,2551113
2,2017,"cataract, age-related",1242404,868381,8302002,2551113
2,2017,"cataract, infantile/juvenile ",2459,1942,8302002,2551113
2,2017,"cataract, other/unspec",20609,19125,8302002,2551113
2,2017,"cataract, secondary",212854,166460,8302002,2551113
2,2017,"cataract, traumatic",1622,1340,8302002,2551113
2,2017,central serous chorioretinopathy,10850,9284,8302002,2551113
2,2017,chalazion,36268,26905,8302002,2551113
2,2017,chorioretinal scars,33283,28847,8302002,2551113
2,2017,chorioretinal scars following detach surg,3976,3009,8302002,2551113
2,2017,choroidal degenerations,1979,1765,8302002,2551113
2,2017,choroidal detachment,2379,1634,8302002,2551113
2,2017,choroidal hemorrhage,583,419,8302002,2551113
2,2017,choroidal rupture,341,271,8302002,2551113
2,2017,color vision deficiencies,860,813,8302002,2551113
2,2017,conjunctival degen/deposits,41439,36257,8302002,2551113
2,2017,conjunctival hemorrhage,19043,16775,8302002,2551113
2,2017,conjunctival scars,1467,1127,8302002,2551113
2,2017,conjunctivitis - infectious,16164,13210,8302002,2551113
2,2017,conjunctivitis - noninfectious,65376,54792,8302002,2551113
2,2017,conjunctivitis - other/unspec ,6103,5194,8302002,2551113
2,2017,conjunctivitis - other/unspec acute,8999,7306,8302002,2551113
2,2017,conjunctivitis - other/unspec chronic,12367,10678,8302002,2551113
2,2017,corneal degen - arcus senilis,8761,7292,8302002,2551113
2,2017,corneal degen - band keratopathy,5329,4501,8302002,2551113
2,2017,corneal degen - nodular,4004,3198,8302002,2551113
2,2017,corneal degen - other/unspec,1607,1419,8302002,2551113
2,2017,corneal degen - peripheral,870,740,8302002,2551113
2,2017,corneal edemas,19016,14238,8302002,2551113
2,2017,corneal membrane changes,672,512,8302002,2551113
2,2017,corneal neovascularization,4834,4113,8302002,2551113
2,2017,corneal pigmentations/deposits,1472,1291,8302002,2551113
2,2017,corneal scars/opacities - central,7872,6699,8302002,2551113
2,2017,corneal scars/opacities - minor/other,30910,26855,8302002,2551113
2,2017,corneal transplant failure,1005,827,8302002,2551113
2,2017,corneal transplant rejection,1649,1211,8302002,2551113
2,2017,corneal ulcer - perforated,386,215,8302002,2551113
2,2017,"corneal ulcer - unperforated, iso epi defect",23139,14973,8302002,2551113
2,2017,"corneal ulcer - unperforated, w/ str involv",17363,9502,8302002,2551113
2,2017,"corrosion, cornea/conjunctival sac",437,252,8302002,2551113
2,2017,"corrosion, eyelid/periocular",78,47,8302002,2551113
2,2017,"corrosion, other/unspec",28,18,8302002,2551113
2,2017,cystoid macular degeneration,38848,32467,8302002,2551113
2,2017,dacryoadenitis - acute,151,114,8302002,2551113
2,2017,dacryoadenitis - chronic,152,114,8302002,2551113
2,2017,dacryoadenitis - unspec,149,131,8302002,2551113
2,2017,degenerative myopia,24977,20889,8302002,2551113
2,2017,dermatochalasis,160720,77189,8302002,2551113
2,2017,diabetic cataract,4391,2449,8302002,2551113
2,2017,diplopia,19315,17543,8302002,2551113
2,2017,drusen of macula,67348,58723,8302002,2551113
2,2017,"dry AMD, adv stage w/ subfov involv",21232,16852,8302002,2551113
2,2017,"dry AMD, adv stage w/o subfov involv",17807,13690,8302002,2551113
2,2017,"dry AMD, early stage",104491,91298,8302002,2551113
2,2017,"dry AMD, intermediate stage",113467,100195,8302002,2551113
2,2017,"dry AMD, unspec stage",40166,33552,8302002,2551113
2,2017,dry eye syndrome,389657,336234,8302002,2551113
2,2017,ectropion,22362,12562,8302002,2551113
2,2017,enophthalmos,314,275,8302002,2551113
2,2017,entropion,8687,5427,8302002,2551113
2,2017,epiphora,13921,11555,8302002,2551113
2,2017,episcleritis,6283,4969,8302002,2551113
2,2017,esotropia,13691,12359,8302002,2551113
2,2017,exophthalmos,2782,2367,8302002,2551113
2,2017,exotropia,12234,10915,8302002,2551113
2,2017,exudative retinopathy,880,750,8302002,2551113
2,2017,eye avulsion,77,60,8302002,2551113
2,2017,eyeball/orbital tissue contusion,4625,3456,8302002,2551113
2,2017,eyelid cysts,7554,5807,8302002,2551113
2,2017,eyelid dermatoses - noninfectious,13985,8688,8302002,2551113
2,2017,eyelid edema,3152,1982,8302002,2551113
2,2017,eyelid retraction,3326,1848,8302002,2551113
2,2017,eyelid vascular anomalies,181,145,8302002,2551113
2,2017,eyelid/periocular open wound,678,499,8302002,2551113
2,2017,eyelid/periocular superficial injury,1545,1304,8302002,2551113
2,2017,"glaucoma, OAG",412479,296880,8302002,2551113
2,2017,"glaucoma, PACG - acute",2321,1525,8302002,2551113
2,2017,"glaucoma, PACG - chronic ",13366,9005,8302002,2551113
2,2017,"glaucoma, PACG - other/unspec",3309,2600,8302002,2551113
2,2017,"glaucoma, PXG",13118,9168,8302002,2551113
2,2017,"glaucoma, absolute",959,803,8302002,2551113
2,2017,"glaucoma, other/unspec",24416,20807,8302002,2551113
2,2017,"glaucoma, secondary to drugs",3454,2688,8302002,2551113
2,2017,"glaucoma, secondary to eye infl",5130,3520,8302002,2551113
2,2017,"glaucoma, secondary to eye trauma",3112,2188,8302002,2551113
2,2017,"glaucoma, secondary to other eye dis",8334,5482,8302002,2551113
2,2017,"glaucoma, suspect",375410,299689,8302002,2551113
2,2017,globe degen conditions,2831,2524,8302002,2551113
2,2017,goniosynechiae,186,154,8302002,2551113
2,2017,hereditary choroidal dystrophies,906,843,8302002,2551113
2,2017,hereditary retinal dystrophies,10689,9761,8302002,2551113
2,2017,herpesviral ocular disease,804,619,8302002,2551113
2,2017,herpesviral ocular disease - other,569,452,8302002,2551113
2,2017,heterophoria,8099,7675,8302002,2551113
2,2017,hordeolum,49621,23023,8302002,2551113
2,2017,hypermetropia,150541,138064,8302002,2551113
2,2017,hypertensive retinopathy,73668,62441,8302002,2551113
2,2017,hypertrichosis,53,33,8302002,2551113
2,2017,hyphema,3751,2428,8302002,2551113
2,2017,hypopyon,579,347,8302002,2551113
2,2017,intermittent heterotropia,6247,5812,8302002,2551113
2,2017,interstitial/deep keratitis,1590,1155,8302002,2551113
2,2017,iridodialysis,477,393,8302002,2551113
2,2017,iris/CB adhesions/disruptions ,2385,1941,8302002,2551113
2,2017,iris/CB degenerations,4275,3739,8302002,2551113
2,2017,iris/CB/anterior chamber cysts,348,303,8302002,2551113
2,2017,ischemic optic neuropathy,8231,7115,8302002,2551113
2,2017,keratitis - infectious,12170,8483,8302002,2551113
2,2017,keratitis - other/unspec,4591,3537,8302002,2551113
2,2017,keratoconjunctivitis - dry eye syndrome,98364,82188,8302002,2551113
2,2017,keratoconjunctivitis - infectious,1072,815,8302002,2551113
2,2017,keratoconjunctivitis - noninfectious,7021,5348,8302002,2551113
2,2017,keratoconjunctivitis - other/unspec,2362,1792,8302002,2551113
2,2017,keratoconus,16133,12166,8302002,2551113
2,2017,lacrimal gland atrophy,341,336,8302002,2551113
2,2017,lacrimal gland dislocation,64,60,8302002,2551113
2,2017,lacrimal passage infl - acute/unspec,1795,1378,8302002,2551113
2,2017,lacrimal passage infl - chronic,690,585,8302002,2551113
2,2017,lacrimal passage stenosis/insufficiency,9832,7516,8302002,2551113
2,2017,lagophthalmos,4493,2670,8302002,2551113
2,2017,lattice degeneration of retina,40667,33000,8302002,2551113
2,2017,lens dislocation,4129,3105,8302002,2551113
2,2017,lens fragments post-cataract surg,3623,2448,8302002,2551113
2,2017,"macular cyst, hole, or pseudohole",36576,28771,8302002,2551113
2,2017,malignant neoplasm - choroid,2241,1934,8302002,2551113
2,2017,malignant neoplasm - ciliary body ,71,60,8302002,2551113
2,2017,malignant neoplasm - conjunctiva,345,275,8302002,2551113
2,2017,malignant neoplasm - cornea,74,65,8302002,2551113
2,2017,malignant neoplasm - eyelid,3053,2330,8302002,2551113
2,2017,malignant neoplasm - lacrimal,10,10,8302002,2551113
2,2017,malignant neoplasm - orbit,140,109,8302002,2551113
2,2017,malignant neoplasm - other/unspec,138,95,8302002,2551113
2,2017,malignant neoplasm - retina,340,246,8302002,2551113
2,2017,mechanical strabismus,593,537,8302002,2551113
2,2017,melanoma in situ - eyelid,30,21,8302002,2551113
2,2017,myopia,313773,280464,8302002,2551113
2,2017,night blindness,203,183,8302002,2551113
2,2017,nystagmus / other irregular eye mvmts,4082,3717,8302002,2551113
2,2017,ocular cranial nerve injury,74,63,8302002,2551113
2,2017,ocular hypotony,2771,2084,8302002,2551113
2,2017,ocular laceration w/ prolapse,777,511,8302002,2551113
2,2017,ocular laceration w/o prolapse,1275,729,8302002,2551113
2,2017,ocular pain,15557,13255,8302002,2551113
2,2017,oculomotor nerve palsy,1369,1183,8302002,2551113
2,2017,optic atrophy,29847,25570,8302002,2551113
2,2017,optic chiasm disorders,325,305,8302002,2551113
2,2017,optic nerve/pathway injury,182,146,8302002,2551113
2,2017,optic neuritis,4127,3573,8302002,2551113
2,2017,orbit deformity,225,195,8302002,2551113
2,2017,orbit inflammation - acute,999,745,8302002,2551113
2,2017,orbit inflammation - chronic,575,463,8302002,2551113
2,2017,orbit penetrating wound w/ FB,182,121,8302002,2551113
2,2017,orbit penetrating wound w/o FB,117,71,8302002,2551113
2,2017,"orbit penetrating wound, unspec",45,37,8302002,2551113
2,2017,orbital floor fracture,1139,902,8302002,2551113
2,2017,other binocular eye mvmt dis,3959,3683,8302002,2551113
2,2017,other binocular vision disorders,673,652,8302002,2551113
2,2017,other choroid disorders,1127,1009,8302002,2551113
2,2017,other conjunctival disorders,14838,12349,8302002,2551113
2,2017,other corneal deformities,1730,1412,8302002,2551113
2,2017,other corneal disorders,11382,8591,8302002,2551113
2,2017,other diabetic ophthalmic compl,6025,4581,8302002,2551113
2,2017,other endophthalmitis,5760,3518,8302002,2551113
2,2017,other eye dis post-cataract surg,219,180,8302002,2551113
2,2017,other eyelid degenerative disorders,706,552,8302002,2551113
2,2017,other eyelid function disorders,674,640,8302002,2551113
2,2017,other globe disorders,68,58,8302002,2551113
2,2017,other hereditary corneal dystrophies ,24260,20490,8302002,2551113
2,2017,other iris/CB disorders,2984,2464,8302002,2551113
2,2017,other iris/CB vascular disorders,5348,4212,8302002,2551113
2,2017,other lacrimal gland disorders,156,143,8302002,2551113
2,2017,other lacrimal passage changes,66,59,8302002,2551113
2,2017,other non-diabetic proliferative retinopathy,1903,1485,8302002,2551113
2,2017,other optic disc disorders,9599,8462,8302002,2551113
2,2017,other optic nerve disorders,4570,4104,8302002,2551113
2,2017,other orbital disorders,725,624,8302002,2551113
2,2017,other paralytic strabismus,143,134,8302002,2551113
2,2017,other postop complications ,466,359,8302002,2551113
2,2017,other refraction/accommodation disorders,45195,42195,8302002,2551113
2,2017,other retinal microvascular abnormalities,3223,2863,8302002,2551113
2,2017,other scleral disorders,1479,1302,8302002,2551113
2,2017,other spec visual disturbances,30701,27674,8302002,2551113
2,2017,other subj visual disturb,27075,23612,8302002,2551113
2,2017,other superficial keratitis w/o conjunctivitis ,11117,9067,8302002,2551113
2,2017,other visual pathway disorders,883,813,8302002,2551113
2,2017,other vitreous opacities,130457,110045,8302002,2551113
2,2017,other/unspec corneal transplant compl,420,325,8302002,2551113
2,2017,other/unspec eye disorders,3664,3325,8302002,2551113
2,2017,other/unspec eye injuries,2162,1647,8302002,2551113
2,2017,other/unspec eyelid disorders,7857,7264,8302002,2551113
2,2017,other/unspec heterotropia,10656,9611,8302002,2551113
2,2017,other/unspec lacrimal disorders,199,185,8302002,2551113
2,2017,other/unspec lens disorder,3895,2770,8302002,2551113
2,2017,other/unspec peripheral retinal degeneration,20794,17956,8302002,2551113
2,2017,other/unspec retinal disorders,7012,6387,8302002,2551113
2,2017,other/unspec strabismus,2099,1887,8302002,2551113
2,2017,other/unspec vitreous body disorders,2738,2249,8302002,2551113
2,2017,panophthalmitis,156,102,8302002,2551113
2,2017,panuveitis,3880,2936,8302002,2551113
2,2017,papilledema,3702,3204,8302002,2551113
2,2017,posterior synechiae (iris),3893,3062,8302002,2551113
2,2017,posterior uveitis,10109,7714,8302002,2551113
2,2017,presbyopia,296581,276709,8302002,2551113
2,2017,progressive external ophthalmoplegia,118,88,8302002,2551113
2,2017,prosthetic/implant/graft displacement,69,47,8302002,2551113
2,2017,prosthetic/implant/graft other mech compl,2198,1560,8302002,2551113
2,2017,pterygium,30911,24392,8302002,2551113
2,2017,ptosis,50330,39877,8302002,2551113
2,2017,puckering of macula,219985,183340,8302002,2551113
2,2017,pupillary function anomalies,6153,5263,8302002,2551113
2,2017,recession of chamber angle,615,542,8302002,2551113
2,2017,"retained IOFB, magnetic",102,55,8302002,2551113
2,2017,"retained IOFB, nonmagnetic",475,336,8302002,2551113
2,2017,retained foreign body - eyelid,411,314,8302002,2551113
2,2017,retained foreign body - orbit due to PW,25,22,8302002,2551113
2,2017,retinal breaks or defects w/o RD,49525,36796,8302002,2551113
2,2017,retinal edema,40063,35741,8302002,2551113
2,2017,retinal hemorrhage,32766,28026,8302002,2551113
2,2017,retinal ischemia,7805,6766,8302002,2551113
2,2017,retinal microaneurysms,3136,2759,8302002,2551113
2,2017,retinal neovascularization,20641,16609,8302002,2551113
2,2017,retinal telangiectasis,3313,2915,8302002,2551113
2,2017,retinal vascular changes,3782,3167,8302002,2551113
2,2017,retinal vasculitis,1422,1136,8302002,2551113
2,2017,retinoschisis / retinal cysts,6529,5426,8302002,2551113
2,2017,retrolental fibroplasia,217,183,8302002,2551113
2,2017,scleritis,3746,2759,8302002,2551113
2,2017,scleritis - infectious,50,41,8302002,2551113
2,2017,secondary uveitis - infectious,2076,1478,8302002,2551113
2,2017,secondary uveitis - noninfectious,3849,2900,8302002,2551113
2,2017,sudden visual loss,856,718,8302002,2551113
2,2017,superficial punctate keratitis,27912,22671,8302002,2551113
2,2017,sympathetic uveitis,248,197,8302002,2551113
2,2017,syphilitic oculopathy,48,40,8302002,2551113
2,2017,total ophthalmoplegia,21,21,8302002,2551113
2,2017,toxic maculopathy,656,587,8302002,2551113
2,2017,toxoplasma oculopathy,1138,974,8302002,2551113
2,2017,trachoma,13,12,8302002,2551113
2,2017,transient visual loss,2279,2027,8302002,2551113
2,2017,trichiasis w/o entropion,22845,15842,8302002,2551113
2,2017,trochlear nerve palsy,2568,2225,8302002,2551113
2,2017,tuberculosis of eye,40,35,8302002,2551113
2,2017,unspec DR w/ DME,6317,4773,8302002,2551113
2,2017,unspec DR w/o DME,11178,8695,8302002,2551113
2,2017,unspec macular degeneration,13191,12205,8302002,2551113
2,2017,unspec retinal layer separation,1987,1767,8302002,2551113
2,2017,venous engorgement,1040,882,8302002,2551113
2,2017,visual cortex disorders,297,209,8302002,2551113
2,2017,visual field defects,20501,17375,8302002,2551113
